sln,car_brand,car_model,car_country,car_city,car_fuel,car_transmission,car_drive,car_mileage,car_engine_hp,car_engine_capacity,car_age,car_price
16592,Lada,Vesta    ,RUS,Yekaterinburg,gasoline,manual,FWD,91565,106,1.6,6,930000
16593,Lada,Vesta    ,RUS,Yekaterinburg,gasoline,manual,FWD,144000,106,1.6,7,850000
16594,Hyundai,Solaris    ,KR,Makhachkala,gasoline,manual,FWD,63000,123,1.6,7,1350000
16595,Ford,Mondeo    ,USA,Makhachkala,gasoline,automatic,FWD,100000,160,2.3,17,630000
16596,Mercedes-Benz,B-Class    ,DE,Makhachkala,gasoline,CVT,FWD,143000,116,1.7,18,660000
16597,Infiniti,M35    ,JP,Makhachkala,gasoline,automatic,4WD,187000,280,3.5,19,820000
16598,BMW,5-Series    ,DE,Makhachkala,diesel,automatic,4WD,67000,190,2,4,5200000
16599,Toyota,Camry    ,JP,Makhachkala,gasoline,automatic,FWD,320000,167,2.4,13,1385000
16600,Kia,Sportage    ,KR,Makhachkala,gasoline,automatic,4WD,35000,184,2.4,5,2800000
16601,Lada,Vesta    ,RUS,Irkutsk,gasoline,manual,FWD,71000,106,1.6,6,968000
16602,Ford,Focus    ,USA,Makhachkala,gasoline,manual,FWD,282476,125,1.8,17,600000
16603,Hyundai,Solaris    ,KR,Makhachkala,gasoline,automatic,FWD,89000,123,1.6,3,1850000
16604,Kia,Optima    ,KR,Makhachkala,gasoline,automatic,FWD,73500,274,2,12,1320000
16605,BMW,5-Series    ,DE,Makhachkala,gasoline,automatic,RWD,276000,170,2.5,26,730000
16606,Toyota,Sienta    ,JP,Moscow,gasoline,CVT,FWD,90000,110,1.5,10,1450000
16607,Mercedes-Benz,GLS-Class    ,DE,Moscow,diesel,automatic,4WD,65000,330,2.9,4,11490000
16608,Mitsubishi,Outlander    ,JP,Moscow,gasoline,CVT,FWD,80,146,2,2,3300000
16609,BMW,7-Series    ,DE,Moscow,diesel,automatic,4WD,154000,265,3,9,3900000
16610,BMW,X5    ,DE,Moscow,gasoline,automatic,4WD,31500,340,3,3,8350000
16611,BYD,Tang    ,CN,Moscow,gasoline,CVT,FWD,200,137,1.5,1,5200000
16612,Audi,A5    ,DE,Moscow,hybrid,robot,4WD,6000,265,2,2,5700000
16613,MINI,Hatch    ,DE,Moscow,gasoline,manual,FWD,142200,116,1.6,21,530000
16614,Kia,Optima    ,KR,Moscow,gasoline,automatic,FWD,110000,150,2,5,1899999
16615,Volkswagen,Polo    ,DE,Moscow,gasoline,automatic,FWD,154000,105,1.6,10,930000
16616,Nissan,Note    ,JP,Moscow,gasoline,CVT,FWD,136000,79,1.2,7,1150000
16617,Kia,Mohave    ,KR,Moscow,diesel,automatic,4WD,5200,260,3,2,6650000
16618,Toyota,C-HR    ,JP,Moscow,gasoline,CVT,FWD,25402,148,2,3,2000000
16619,Toyota,Land Cruiser Prado  ,JP,Moscow,gasoline,automatic,4WD,86200,249,4,6,6800000
16620,Toyota,Roomy    ,JP,Moscow,gasoline,CVT,FWD,86000,69,1,3,1290000
16621,Kia,Carnival    ,KR,Moscow,diesel,automatic,FWD,57961,202,2.2,2,4450000
16622,Toyota,Avensis    ,JP,Moscow,gasoline,CVT,FWD,344723,147,1.8,15,1000000
16623,Honda,CR-V    ,JP,Moscow,gasoline,CVT,4WD,52300,193,1.5,5,2550000
16624,BMW,5-Series    ,DE,Moscow,diesel,automatic,4WD,60000,249,3,4,5450000
16625,Porsche,Cayenne    ,DE,Moscow,gasoline,automatic,4WD,20474,340,3,3,9490000
16626,Nissan,Serena    ,JP,Moscow,hybrid,CVT,FWD,14000,150,2,3,2900000
16627,BMW,X5    ,DE,Moscow,diesel,automatic,4WD,4500,298,3,1,12500000
16628,Jeep,Wrangler    ,USA,Moscow,hybrid,automatic,4WD,60,272,2,1,11350000
16629,Jeep,Wrangler    ,USA,Moscow,hybrid,automatic,4WD,70,272,2,1,11350000
16630,Mercedes-Benz,GLE    ,DE,Moscow,gasoline,automatic,4WD,153000,249,3.5,9,3550000
16631,Toyota,Vitz    ,JP,Moscow,gasoline,CVT,FWD,55000,69,1,6,1130000
16632,BMW,X6    ,DE,Moscow,diesel,automatic,4WD,9000,298,3,1,13500000
16633,Kia,Optima    ,KR,Moscow,gasoline,automatic,FWD,225000,150,2,5,1750000
16634,Hyundai,Creta    ,KR,Moscow,gasoline,automatic,FWD,3693,149,2,4,2550000
16635,Skoda,Octavia    ,CZ,Moscow,gasoline,robot,FWD,59900,180,1.8,6,2020000
16636,Honda,Freed    ,JP,Moscow,gasoline,automatic,4WD,94000,118,1.5,12,1395000
16637,Kia,Rio    ,KR,Moscow,gasoline,automatic,FWD,196000,123,1.6,10,1080000
16638,Mercedes-Benz,E-Class    ,DE,Moscow,gasoline,robot,4WD,148000,585,5.5,11,3350000
16639,Audi,Q7    ,DE,Moscow,diesel,automatic,4WD,115000,249,3,7,5600000
16640,Porsche,Cayenne    ,DE,Moscow,gasoline,automatic,4WD,4300,353,3,1,15840000
16641,Porsche,Cayenne    ,DE,Moscow,gasoline,automatic,4WD,3500,353,3,1,15990000
16642,Nissan,Tiida    ,JP,Moscow,gasoline,manual,FWD,174628,110,1.6,14,740000
16643,Geely,Coolray    ,CN,Moscow,gasoline,automatic,4WD,20,182,1.5,1,2000000
16644,Mercedes-Benz,G-Class    ,DE,Moscow,gasoline,automatic,4WD,1200,630,6,7,55999999
16645,Rolls-Royce,Phantom    ,UK,Moscow,gasoline,automatic,RWD,22000,563,6.8,3,67800000
16646,Ferrari,SF90 Stradale   ,IT,Moscow,hybrid,robot,4WD,4500,780,4,3,59999999
16647,Ferrari,F8 Tributo   ,IT,Moscow,gasoline,robot,RWD,4500,720,3.9,3,29999999
16648,Volkswagen,Passat    ,DE,Moscow,diesel,robot,FWD,280000,140,2,19,625000
16649,Mercedes-Benz,G-Class    ,DE,Moscow,gasoline,robot,4WD,23,585,4,1,30490000
16650,Mercedes-Benz,S-Class    ,DE,Moscow,gasoline,automatic,RWD,75000,523,6,10,14500000
16651,Rolls-Royce,Phantom    ,UK,Moscow,gasoline,automatic,RWD,6500,563,6.8,3,69999999
16652,BMW,7-Series    ,DE,Moscow,gasoline,automatic,4WD,50,536,4.4,2,22700000
16653,BMW,7-Series    ,DE,Moscow,gasoline,automatic,4WD,50,536,4.4,2,22800000
16654,Mercedes-Benz,G-Class    ,DE,Moscow,gasoline,automatic,4WD,772,585,4,2,69999999
16655,Mercedes-Benz,S-Class    ,DE,Moscow,gasoline,automatic,4WD,18212,367,3,4,24999999
16656,Maybach,57,DE,Moscow,gasoline,automatic,RWD,47000,550,5.5,14,14999999
16657,Bentley,Continental GT   ,UK,Moscow,gasoline,automatic,4WD,68563,635,6,6,17999990
16658,Mercedes-Benz,S-Class    ,DE,Moscow,gasoline,automatic,RWD,1900,630,6,7,39999999
16659,Mercedes-Benz,G-Class    ,DE,Moscow,gasoline,robot,4WD,86000,585,4,5,17299999
16660,Nissan,Almera    ,JP,Moscow,gasoline,automatic,FWD,67000,102,1.6,10,950000
16661,Ford,Focus    ,USA,Moscow,diesel,manual,FWD,93000,115,1.8,15,800000
16662,Kia,Sorento    ,KR,Moscow,gasoline,automatic,4WD,192000,175,2.4,12,1550000
16663,Mitsubishi,Outlander    ,JP,Moscow,gasoline,CVT,4WD,71000,146,2,7,1880000
16664,Lamborghini,Aventador    ,IT,Moscow,gasoline,robot,4WD,6000,740,6.5,5,30000000
16665,BMW,XM    ,DE,Moscow,hybrid,automatic,4WD,6000,585,4.4,1,21970000
16666,Mercedes-Benz,E-Class    ,DE,Moscow,diesel,automatic,4WD,50184,194,2,3,5648000
16667,Mitsubishi,Outlander    ,JP,Moscow,gasoline,CVT,4WD,66897,167,2.4,4,2845700
16668,Mazda,Mazda3    ,JP,Moscow,gasoline,automatic,FWD,214300,105,1.6,18,529000
16669,BMW,5-Series Gran Turismo  ,DE,Moscow,diesel,automatic,4WD,182000,258,3,11,2140000
16670,Mitsubishi,Lancer    ,JP,Moscow,gasoline,automatic,FWD,370000,98,1.6,19,440000
16671,Land Rover,Rover Range Rover  ,UK,Moscow,diesel,automatic,4WD,17000,339,4.4,10,15000000
16672,Honda,Freed+    ,JP,Moscow,hybrid,robot,FWD,52480,110,1.5,6,1877777
16673,Mazda,Mazda3    ,JP,Moscow,gasoline,automatic,FWD,17000,111,1.5,4,2050000
16674,Kia,Ceed    ,KR,Moscow,gasoline,automatic,FWD,113454,128,1.6,5,1730000
16675,Honda,Jazz    ,JP,Moscow,gasoline,robot,FWD,233000,100,1.3,15,775000
16676,Mitsubishi,Lancer    ,JP,Moscow,gasoline,manual,FWD,335000,98,1.6,20,390000
16677,Nissan,Qashqai    ,JP,Moscow,gasoline,CVT,4WD,40700,144,2,3,2850000
16678,Chrysler,PT Cruiser   ,USA,Moscow,gasoline,automatic,FWD,230000,142,2.4,20,550000
16679,Kia,K5    ,KR,Moscow,gasoline,automatic,FWD,16400,180,1.6,3,2900000
16680,Audi,A4    ,DE,Moscow,diesel,robot,FWD,217537,122,2,5,2475000
16681,Toyota,Camry    ,JP,Moscow,gasoline,automatic,FWD,200,200,2.5,2,4300000
16682,Toyota,Camry    ,JP,Moscow,gasoline,automatic,FWD,11,204,2.5,1,4500000
16683,Land Rover,Rover Range Rover Velar ,UK,Moscow,diesel,automatic,4WD,82396,300,3,5,5960000
16684,Volkswagen,Caravelle    ,DE,Moscow,diesel,manual,FWD,192000,102,1.9,18,1300000
16685,Volkswagen,Multivan    ,DE,Moscow,diesel,robot,FWD,218000,140,2,5,4150000
16686,Toyota,Estima    ,JP,Moscow,gasoline,automatic,4WD,315000,160,2.4,23,777000
16687,Land Rover,Rover Range Rover Evoque ,UK,Moscow,gasoline,automatic,4WD,12200,249,2,4,4100000
16688,BMW,X3    ,DE,Moscow,diesel,automatic,4WD,72000,326,3,5,4690000
16689,Audi,Q7    ,DE,Moscow,diesel,automatic,4WD,190000,500,5.9,15,2850000
16690,Suzuki,SX4    ,JP,Moscow,gasoline,manual,4WD,96100,112,1.6,13,1250000
16691,Honda,Freed    ,JP,Moscow,hybrid,robot,FWD,75329,110,1.5,6,1825000
16692,Haval,F7    ,CN,Moscow,gasoline,robot,FWD,34000,169,1.5,3,1900000
16693,Nissan,Note    ,JP,Moscow,gasoline,automatic,FWD,145552,110,1.6,16,745000
16694,Hyundai,Solaris    ,KR,Moscow,gasoline,automatic,FWD,191549,123,1.6,9,999000
16695,Lada,Vesta    ,RUS,Irkutsk,gasoline,robot,FWD,38000,122,1.8,6,1200000
16696,Renault,Duster    ,FR,Moscow,gasoline,manual,4WD,64499,143,2,6,1349000
16697,Volkswagen,Transporter    ,DE,Moscow,diesel,manual,FWD,147479,102,2,5,1695000
16698,Subaru,Levorg    ,JP,Moscow,gasoline,CVT,4WD,116000,170,1.6,10,1590000
16699,Renault,Logan    ,FR,Moscow,gasoline,manual,FWD,125500,75,1.4,18,450000
16700,Haval,H6    ,CN,Moscow,gasoline,robot,FWD,3900,211,2,2,2810000
16701,BMW,X6    ,DE,Moscow,gasoline,automatic,4WD,107000,555,4.4,10,3200000
16702,BMW,5-Series    ,DE,Moscow,gasoline,automatic,RWD,32000,184,2,5,3750000
16703,Land Rover,Rover Range Rover Evoque ,UK,Moscow,gasoline,automatic,4WD,37000,249,2,5,4200000
16704,Audi,A4    ,DE,Moscow,hybrid,robot,4WD,85000,190,2,4,3780000
16705,Volkswagen,Polo    ,DE,Moscow,gasoline,manual,FWD,40960,110,1.6,4,1586222
16706,Lada,Vesta    ,RUS,Irkutsk,gasoline,manual,FWD,2764,106,1.6,1,1695000
16707,Mitsubishi,Pajero Sport   ,JP,Moscow,diesel,automatic,4WD,176340,178,2.5,10,2086222
16708,Hyundai,Solaris    ,KR,Moscow,gasoline,automatic,FWD,167802,100,1.4,5,1386000
16709,Kia,Mohave    ,KR,Moscow,diesel,automatic,4WD,104408,260,3,5,4667000
16710,Kia,Carnival    ,KR,Moscow,diesel,automatic,FWD,80500,202,2.2,6,3499000
16711,Toyota,Verso    ,JP,Moscow,gasoline,CVT,FWD,303461,147,1.8,13,999000
16712,Skoda,Rapid    ,CZ,Moscow,gasoline,automatic,FWD,86769,110,1.6,7,1469000
16713,BMW,X5    ,DE,Moscow,diesel,automatic,4WD,107685,249,3,6,5960000
16714,Hyundai,Sonata    ,KR,Moscow,gasoline,automatic,FWD,104468,188,2.4,7,1969000
16715,Renault,Scenic    ,FR,Moscow,diesel,manual,FWD,229743,105,1.5,17,481000
16716,Nissan,Juke    ,JP,Moscow,gasoline,CVT,4WD,153102,190,1.6,13,1230000
16717,Lada,Vesta    ,RUS,Irkutsk,gasoline,manual,FWD,106500,122,1.8,5,999000
16718,Jaguar,F-Pace    ,UK,Moscow,gasoline,automatic,4WD,22102,249,2,3,6750000
16719,Skoda,Octavia    ,CZ,Moscow,gasoline,robot,FWD,121588,180,1.8,10,1370000
16720,Cadillac,CT6    ,USA,Moscow,gasoline,automatic,4WD,99361,335,3.7,6,3687000
16721,Lada,Vesta    ,RUS,Irkutsk,gasoline,CVT,FWD,50050,113,1.6,4,1098000
16722,Hyundai,Solaris    ,KR,Moscow,gasoline,automatic,FWD,182499,123,1.6,11,750000
16723,Lada,Vesta    ,RUS,Kazan,gasoline,manual,FWD,144857,106,1.6,7,1033500
16724,Roewe,RX5    ,CN,Moscow,hybrid,automatic,FWD,3200,245,1.5,2,2590000
16725,BMW,X5    ,DE,Moscow,gasoline,automatic,4WD,129594,306,3,8,3807000
16726,BMW,3-Series    ,DE,Moscow,gasoline,automatic,RWD,98000,184,2,12,1747000
16727,BMW,5-Series    ,DE,Moscow,diesel,automatic,4WD,103938,190,2,7,3640000
16728,BMW,X3    ,DE,Moscow,diesel,automatic,4WD,48006,190,2,6,4592000
16729,Audi,A4    ,DE,Moscow,gasoline,robot,FWD,93773,150,1.4,5,2425000
16730,BMW,X7    ,DE,Moscow,diesel,automatic,4WD,22,340,3,1,16650000
16731,Chevrolet,Monza    ,USA,Moscow,gasoline,robot,FWD,104,113,1.5,1,2150000
16732,BMW,3-Series    ,DE,Moscow,gasoline,manual,RWD,290000,115,1.8,28,245000
16733,Volkswagen,Tiguan    ,DE,Moscow,gasoline,manual,FWD,146300,122,1.4,11,1170000
16734,Toyota,Land Cruiser   ,JP,Moscow,diesel,automatic,4WD,99148,249,4.5,5,8199000
16735,Toyota,Land Cruiser Prado  ,JP,Moscow,diesel,automatic,4WD,77310,200,2.8,3,6699000
16736,BMW,X1    ,DE,Moscow,gasoline,automatic,4WD,29200,192,2,5,3389000
16737,Audi,A3    ,DE,Moscow,gasoline,robot,FWD,99463,122,1.4,11,1499000
16738,Subaru,Forester    ,JP,Moscow,gasoline,CVT,4WD,146400,241,2,11,1800000
16739,Audi,A3    ,DE,Moscow,gasoline,robot,FWD,55176,110,1.2,8,1895000
16740,Datsun,mi-Do    ,JP,Moscow,gasoline,automatic,FWD,70028,87,1.6,5,870000
16741,Hyundai,Solaris    ,KR,Moscow,gasoline,automatic,FWD,67369,123,1.6,5,1580000
16742,Volkswagen,Passat    ,DE,Moscow,gasoline,automatic,FWD,371365,150,2.3,25,370000
16743,Audi,A5    ,DE,Moscow,gasoline,robot,4WD,126970,225,2,11,2097000
16744,Mercedes-Benz,E-Class    ,DE,Moscow,gasoline,automatic,4WD,76150,333,3,7,4650000
16745,Volkswagen,Polo    ,DE,Moscow,gasoline,automatic,FWD,125200,110,1.6,4,1410000
16746,Toyota,Camry    ,JP,Moscow,gasoline,automatic,FWD,145431,249,3.5,7,2498000
16747,Geely,Coolray    ,CN,Moscow,gasoline,robot,FWD,55000,150,1.5,4,1787000
16748,BMW,3-Series    ,DE,Moscow,gasoline,automatic,RWD,111560,184,2,10,1640000
16749,Ford,Mustang    ,USA,Moscow,gasoline,automatic,RWD,60780,310,2.3,5,3050000
16750,Renault,Logan    ,FR,Moscow,gasoline,automatic,FWD,157627,103,1.6,14,698000
16751,Hyundai,Staria    ,KR,Moscow,diesel,automatic,FWD,44530,177,2.2,3,4990000
16752,Skoda,Superb    ,CZ,Moscow,gasoline,robot,FWD,150000,220,2,7,1978000
16753,Mercedes-Benz,A-Class    ,DE,Moscow,gasoline,robot,FWD,127315,150,1.3,5,1975000
16754,BMW,3-Series    ,DE,Moscow,diesel,automatic,4WD,60500,190,2,5,3740000
16755,Skoda,Octavia    ,CZ,Moscow,gasoline,robot,FWD,126624,150,1.4,6,1798000
16756,Hyundai,Creta    ,KR,Moscow,gasoline,automatic,FWD,130523,123,1.6,7,1618000
16757,Kia,Rio    ,KR,Moscow,gasoline,manual,FWD,85498,123,1.6,10,1089000
16758,Hyundai,i30    ,KR,Moscow,gasoline,automatic,FWD,118343,130,1.6,11,1149000
16759,Hyundai,Solaris    ,KR,Moscow,gasoline,manual,FWD,186000,107,1.4,9,650000
16760,Ford,Fiesta    ,USA,Moscow,gasoline,robot,FWD,38021,105,1.6,8,1177000
16761,Volkswagen,Jetta    ,DE,Moscow,gasoline,automatic,FWD,205408,102,1.6,16,698000
16762,Mitsubishi,Eclipse Cross   ,JP,Moscow,gasoline,CVT,FWD,331,150,1.5,2,2977000
16763,Kia,Soul    ,KR,Moscow,gasoline,automatic,FWD,59344,150,2,3,2577000
16764,Hyundai,Solaris    ,KR,Moscow,gasoline,automatic,FWD,166000,123,1.6,8,865000
16765,Mercedes-Benz,G-Class    ,DE,Moscow,diesel,automatic,4WD,298520,224,3,16,4000000
16766,Audi,TT    ,DE,Moscow,gasoline,automatic,4WD,102229,211,2,13,2200000
16767,Audi,Q7    ,DE,Moscow,diesel,automatic,4WD,78233,249,3,6,5500000
16768,Kia,Ceed    ,KR,Moscow,gasoline,manual,FWD,227727,109,1.4,16,623000
16769,Mazda,Mazda3    ,JP,Moscow,gasoline,manual,FWD,316333,105,1.6,16,545000
16770,BMW,X4    ,DE,Moscow,diesel,automatic,4WD,108002,249,3,5,4980000
16771,BMW,3-Series    ,DE,Moscow,gasoline,automatic,RWD,119080,136,1.6,11,1933000
16772,Nissan,Juke    ,JP,Moscow,gasoline,CVT,FWD,50673,117,1.6,10,1495000
16773,Toyota,Camry    ,JP,Moscow,gasoline,automatic,FWD,32006,181,2.5,6,3100000
16774,Renault,Kaptur    ,FR,Moscow,gasoline,CVT,FWD,118106,114,1.6,5,1150000
16775,Hyundai,Tucson    ,KR,Moscow,diesel,automatic,4WD,100200,186,2,3,3177000
16776,Skoda,Kodiaq    ,CZ,Moscow,gasoline,robot,4WD,189397,180,2,6,2450000
16777,BMW,X1    ,DE,Moscow,diesel,automatic,4WD,77232,150,2,4,3749000
16778,Hyundai,Santa Fe   ,KR,Moscow,diesel,automatic,4WD,109058,200,2.2,6,3333000
16779,BMW,X4    ,DE,Moscow,diesel,automatic,4WD,105110,190,2,6,4250000
16780,Volkswagen,Tiguan    ,DE,Moscow,gasoline,robot,4WD,84200,150,1.4,5,2577000
16781,Hyundai,Elantra    ,KR,Moscow,gasoline,automatic,FWD,48000,128,1.6,3,2349000
16782,Volkswagen,Polo    ,DE,Moscow,gasoline,robot,FWD,72385,125,1.4,4,1848000
16783,BMW,3-Series    ,DE,Moscow,diesel,automatic,RWD,97744,150,2,3,3650000
16784,Mazda,CX-5    ,JP,Moscow,gasoline,automatic,4WD,135300,150,2,9,2147000
16785,Toyota,Camry    ,JP,Moscow,gasoline,automatic,FWD,128150,249,3.5,4,3407000
16786,Opel,Insignia    ,DE,Moscow,gasoline,automatic,FWD,133000,170,1.6,10,1306000
16787,Renault,Arkana    ,FR,Moscow,gasoline,automatic,4WD,82858,150,1.3,5,1699000
16788,Volkswagen,Touareg    ,DE,Moscow,diesel,automatic,4WD,131000,204,3,10,2828000
16789,Ford,Mustang    ,USA,Moscow,gasoline,automatic,RWD,111794,317,2.3,7,2750000
16790,Jaguar,E-Pace    ,UK,Moscow,gasoline,automatic,4WD,51000,200,2,5,3300000
16791,Toyota,Camry    ,JP,Moscow,gasoline,automatic,FWD,121755,181,2.5,7,2305000
16792,Mercedes-Benz,CLA-Class    ,DE,Moscow,gasoline,robot,FWD,8173,150,1.3,5,3797000
16793,Opel,Astra    ,DE,Moscow,gasoline,automatic,FWD,218483,115,1.6,12,729000
16794,Mercedes-Benz,GLS-Class    ,DE,Moscow,gasoline,automatic,4WD,85953,333,3,8,5096000
16795,Mercedes-Benz,C-Class    ,DE,Moscow,gasoline,automatic,RWD,160346,211,2,9,2297000
16796,Mercedes-Benz,GLC    ,DE,Moscow,gasoline,automatic,4WD,54002,197,2,5,4498000
16797,Nissan,Primera    ,JP,Moscow,gasoline,manual,FWD,365000,99,1.6,26,160000
16798,BMW,X5    ,DE,Moscow,diesel,automatic,4WD,148043,218,3,9,3397000
16799,Porsche,Cayenne    ,DE,Moscow,diesel,automatic,4WD,118000,245,3,9,4188000
16800,Hyundai,Coupe    ,KR,Moscow,gasoline,manual,FWD,147300,167,2.7,18,950000
16801,Infiniti,QX60    ,JP,Moscow,gasoline,CVT,4WD,53888,283,3.5,5,3300000
16802,Kia,Sportage    ,KR,Moscow,gasoline,automatic,4WD,118885,150,2,6,1942100
16803,Mitsubishi,Outlander    ,JP,Moscow,gasoline,CVT,4WD,253345,146,2,11,1298000
16804,Renault,Fluence    ,FR,Moscow,gasoline,CVT,FWD,59440,114,1.6,10,980000
16805,Volkswagen,Passat    ,DE,Moscow,gasoline,automatic,FWD,207647,170,1.8,22,450000
16806,Skoda,Rapid    ,CZ,Moscow,gasoline,automatic,FWD,96819,110,1.6,4,1448000
16807,Nissan,Juke    ,JP,Moscow,gasoline,CVT,FWD,99099,117,1.6,11,1277000
16808,Kia,Optima    ,KR,Moscow,gasoline,automatic,FWD,83978,188,2.4,5,2589000
16809,Kia,Rio    ,KR,Moscow,gasoline,automatic,FWD,54544,123,1.6,4,1829000
16810,Hyundai,Tucson    ,KR,Moscow,diesel,automatic,4WD,5465,186,2,2,3647000
16811,Mercedes-Benz,GLA-Class    ,DE,Moscow,gasoline,robot,4WD,116652,211,2,8,2199000
16812,Mercedes-Benz,V-Class    ,DE,Moscow,diesel,automatic,RWD,145475,190,2.1,10,3857000
16813,Volkswagen,Golf    ,DE,Moscow,gasoline,manual,FWD,210000,102,1.6,12,390000
16814,BMW,5-Series    ,DE,Moscow,gasoline,automatic,RWD,107500,184,2,7,2450000
16815,Volkswagen,Tiguan    ,DE,Moscow,diesel,robot,FWD,3700,150,2,2,4550000
16816,Volkswagen,Jetta    ,DE,Moscow,gasoline,automatic,FWD,107000,150,1.4,7,1300000
16817,Kia,Xceed    ,KR,Moscow,gasoline,robot,FWD,59600,200,1.6,4,2200000
16818,Kia,Rio    ,KR,Moscow,gasoline,automatic,FWD,56760,123,1.6,6,1545000
16819,Kia,Rio X (X-Line)  ,KR,Moscow,gasoline,automatic,FWD,99652,123,1.6,4,1500000
16820,Renault,Duster    ,FR,Moscow,gasoline,manual,4WD,62486,143,2,7,1370000
16821,Skoda,Octavia    ,CZ,Moscow,gasoline,robot,FWD,112048,180,1.8,7,1797000
16822,Skoda,Rapid    ,CZ,Moscow,gasoline,automatic,FWD,85300,110,1.6,4,1637000
16823,Peugeot,308,FR,Moscow,gasoline,automatic,FWD,150000,120,1.6,14,627000
16824,Peugeot,408,FR,Moscow,gasoline,automatic,FWD,78807,150,1.6,11,927000
16825,Haval,H6    ,CN,Moscow,gasoline,automatic,FWD,68313,143,1.5,5,1697000
16826,Mercedes-Benz,GL-Class    ,DE,Moscow,diesel,automatic,4WD,205427,249,3,9,3597000
16827,Kia,Rio    ,KR,Moscow,gasoline,automatic,FWD,89840,123,1.6,5,1415000
16828,Porsche,Cayenne    ,DE,Moscow,gasoline,automatic,4WD,51098,340,3,6,8990000
16829,Kia,Sorento    ,KR,Moscow,diesel,automatic,4WD,93857,197,2.2,6,2715000
16830,Toyota,Passo    ,JP,Moscow,gasoline,CVT,FWD,26000,69,1,6,1070000
16831,Mercedes-Benz,GLC Coupe   ,DE,Moscow,gasoline,automatic,4WD,24000,249,2,4,6275000
16832,Mercedes-Benz,A-Class    ,DE,Moscow,gasoline,robot,FWD,144183,122,1.6,9,1578000
16833,Mercedes-Benz,E-Class    ,DE,Moscow,gasoline,automatic,RWD,72500,184,2,8,2688000
16834,Nissan,Juke    ,JP,Moscow,gasoline,CVT,FWD,163000,117,1.6,12,1075000
16835,Hyundai,Tucson    ,KR,Moscow,gasoline,automatic,4WD,76700,184,2.4,4,2718000
16836,Daewoo,Matiz    ,KR,Moscow,gasoline,manual,FWD,84695,52,0.8,18,210000
16837,Kia,Ceed    ,KR,Moscow,gasoline,manual,FWD,296000,122,1.6,16,598000
16838,Lada,Vesta    ,RUS,Kazan,gasoline,manual,FWD,297000,106,1.6,8,682000
16839,Lada,Vesta    ,RUS,Kazan,gasoline,manual,FWD,148000,106,1.6,6,999000
16840,Audi,Q5    ,DE,Moscow,gasoline,automatic,4WD,114020,225,2,10,2141000
16841,Kia,Ceed    ,KR,Moscow,gasoline,manual,FWD,122200,129,1.6,10,1200000
16842,BMW,3-Series    ,DE,Moscow,diesel,automatic,RWD,45145,150,2,4,3078000
16843,BMW,X1    ,DE,Moscow,diesel,automatic,4WD,74000,150,2,6,2338000
16844,Mercedes-Benz,S-Class    ,DE,Moscow,gasoline,automatic,4WD,59052,367,3,6,8250000
16845,Mercedes-Benz,S-Class    ,DE,Moscow,gasoline,automatic,4WD,4053,503,4,3,18765300
16846,Suzuki,SX4    ,JP,Moscow,gasoline,manual,FWD,234000,107,1.6,16,497000
16847,Mercedes-Benz,S-Class    ,DE,Moscow,diesel,automatic,4WD,192495,249,3,8,4490000
16848,Mercedes-Benz,CLA-Class    ,DE,Moscow,gasoline,robot,FWD,143702,156,1.6,9,1914000
16849,Kia,Rio    ,KR,Moscow,gasoline,manual,FWD,103933,100,1.4,7,1199000
16850,EXEED,VX    ,CN,Moscow,gasoline,robot,4WD,23846,249,2,2,3500000
16851,Audi,Q5    ,DE,Moscow,gasoline,robot,4WD,68700,249,2,6,3635000
16852,Hyundai,Sonata    ,KR,Moscow,gasoline,automatic,FWD,17168,180,2.5,2,3370000
16853,Mitsubishi,Lancer    ,JP,Moscow,gasoline,automatic,FWD,170000,135,2,18,800000
16854,Hyundai,Creta    ,KR,Moscow,gasoline,automatic,FWD,104850,149,2,3,2050000
16855,Ford,Kuga    ,USA,Moscow,gasoline,automatic,FWD,35800,150,2.5,6,2240000
16856,BMW,X5    ,DE,Moscow,gasoline,automatic,4WD,334406,231,3,20,1158000
16857,Ford,Fiesta    ,USA,Moscow,gasoline,robot,FWD,98980,105,1.6,9,990000
16858,Peugeot,308,FR,Moscow,gasoline,automatic,FWD,154366,120,1.6,13,730000
16859,Ford,Explorer    ,USA,Moscow,gasoline,automatic,4WD,180000,211,4,31,320000
16860,Peugeot,408,FR,Moscow,gasoline,manual,FWD,159014,110,1.6,12,705000
16861,Hyundai,Solaris    ,KR,Moscow,gasoline,automatic,FWD,99826,123,1.6,8,1150000
16862,Volkswagen,Polo    ,DE,Moscow,gasoline,automatic,FWD,39000,110,1.6,4,1795000
16863,Lada,Vesta    ,RUS,Kazan,gasoline,manual,FWD,41099,106,1.6,3,1209000
16864,Nissan,Qashqai    ,JP,Moscow,gasoline,manual,FWD,69000,114,1.6,11,1270000
16865,BMW,3-Series    ,DE,Moscow,diesel,automatic,4WD,58000,190,2,4,4200000
16866,Mercedes-Benz,E-Class    ,DE,Moscow,diesel,automatic,4WD,87000,249,2,2,6149000
16867,Lexus,RX350    ,JP,Moscow,gasoline,automatic,4WD,209870,277,3.5,11,2250000
16868,Land Rover,Rover Range Rover  ,UK,Moscow,gasoline,automatic,4WD,122800,510,5,14,2250000
16869,Mazda,Mazda6    ,JP,Moscow,gasoline,automatic,FWD,31500,194,2.5,3,2899000
